ID,Year,Month,Day,Hour,Minute,Second,Millisecond,Brightness,Temperature,Humidity,x Accel,y Accel,z Accel,x Gyro,y Gyro,z Gyro
46,2017,11,28,1,29,47,29977,750.0,0.0,0.0,6404.0,18936.0,-1588.0,-354.0,54.0,11.0
47,2017,11,28,1,29,47,30583,844.0,0.0,0.0,6124.0,18828.0,-1900.0,-599.0,78.0,249.0
48,2017,11,28,1,29,48,31189,819.0,0.0,0.0,5840.0,18832.0,-3228.0,1648.0,-874.0,-756.0
49,2017,11,28,1,29,48,31796,816.0,0.0,0.0,6224.0,19000.0,-1984.0,-225.0,58.0,191.0
50,2017,11,28,1,29,49,32403,813.0,0.0,0.0,6256.0,18948.0,-2068.0,-423.0,73.0,123.0
51,2017,11,28,1,29,50,33015,790.0,0.0,0.0,6208.0,19148.0,-1388.0,-1343.0,271.0,744.0
52,2017,11,28,1,29,50,33624,792.0,0.0,0.0,6252.0,18908.0,-1948.0,-348.0,73.0,120.0
53,2017,11,28,1,29,51,34235,633.0,0.0,0.0,6404.0,19024.0,-1876.0,-564.0,114.0,127.0
54,2017,11,28,1,29,51,34841,616.0,0.0,0.0,2252.0,12452.0,-14740.0,31772.0,-3542.0,-17224.0
55,2017,11,28,1,29,52,35444,607.0,0.0,0.0,5876.0,18600.0,-3436.0,-205.0,36.0,-185.0
56,2017,11,28,1,29,53,36054,618.0,0.0,0.0,5916.0,18984.0,-3684.0,-328.0,56.0,-22.0
57,2017,11,28,1,29,53,36658,823.0,0.0,0.0,5772.0,18660.0,-3728.0,-372.0,95.0,95.0
58,2017,11,28,1,29,54,37264,827.0,0.0,0.0,5856.0,18820.0,-3680.0,-381.0,84.0,97.0
59,2017,11,28,1,29,54,37873,599.0,0.0,0.0,5872.0,18732.0,-3720.0,-363.0,76.0,98.0
60,2017,11,28,1,29,55,38482,587.0,0.0,0.0,5760.0,18720.0,-3852.0,-365.0,67.0,73.0
61,2017,11,28,1,29,56,39094,596.0,0.0,0.0,5856.0,18756.0,-3800.0,-372.0,87.0,51.0
62,2017,11,28,1,29,56,39702,636.0,0.0,0.0,5916.0,18792.0,-3816.0,-375.0,84.0,79.0
63,2017,11,28,1,29,57,40349,802.0,0.0,0.0,5804.0,18744.0,-3724.0,-359.0,37.0,18.0
64,2017,11,28,1,29,58,40957,839.0,0.0,0.0,6536.0,20528.0,-9220.0,3427.0,-9531.0,-3306.0
65,2017,11,28,1,29,58,41566,846.0,0.0,0.0,14060.0,12268.0,8456.0,2386.0,6788.0,1407.0
66,2017,11,28,1,29,59,42175,850.0,0.0,0.0,11792.0,15480.0,8456.0,2871.0,-4489.0,-10036.0
67,2017,11,28,1,29,59,42786,851.0,0.0,0.0,4692.0,18848.0,2784.0,1856.0,-5706.0,264.0
68,2017,11,28,1,30,0,43394,850.0,0.0,0.0,3764.0,19360.0,-1692.0,28.0,-150.0,-130.0
69,2017,11,28,1,30,1,44005,851.0,0.0,0.0,2988.0,20648.0,1388.0,-13853.0,4273.0,2565.0
70,2017,11,28,1,30,1,44616,853.0,0.0,0.0,4396.0,20920.0,15976.0,52.0,-13709.0,-10417.0
71,2017,11,28,1,30,2,45227,852.0,0.0,0.0,-3400.0,14796.0,-2456.0,195.0,-754.0,-17067.0
72,2017,11,28,1,30,2,45835,853.0,0.0,0.0,-1820.0,10576.0,15432.0,-1437.0,-2935.0,-3772.0
73,2017,11,28,1,30,3,46442,854.0,0.0,0.0,-1276.0,-392.0,17972.0,-2267.0,-6337.0,-13133.0
74,2017,11,28,1,30,4,47050,855.0,0.0,0.0,664.0,3832.0,15224.0,-3280.0,5498.0,-5305.0
75,2017,11,28,1,30,4,47659,855.0,0.0,0.0,-532.0,4280.0,16288.0,-195.0,-1324.0,207.0
76,2017,11,28,1,30,5,48262,855.0,0.0,0.0,1572.0,4572.0,16624.0,-1653.0,1581.0,4284.0
77,2017,11,28,1,30,5,48870,854.0,0.0,0.0,2548.0,3128.0,15108.0,-336.0,1501.0,1109.0
78,2017,11,28,1,30,6,49473,853.0,0.0,0.0,-3692.0,5288.0,16752.0,-2148.0,8496.0,-3162.0
79,2017,11,28,1,30,7,50083,854.0,0.0,0.0,-756.0,4780.0,17172.0,-39.0,2091.0,-4969.0
80,2017,11,28,1,30,7,50688,854.0,0.0,0.0,-2272.0,3628.0,16596.0,-297.0,197.0,231.0
81,2017,11,28,1,30,8,51295,844.0,0.0,0.0,840.0,4012.0,16872.0,-284.0,-369.0,168.0
82,2017,11,28,1,30,9,51903,841.0,0.0,0.0,1088.0,4120.0,16640.0,-338.0,5.0,150.0
83,2017,11,28,1,30,9,52510,690.0,0.0,0.0,1044.0,4120.0,16672.0,-361.0,79.0,114.0
84,2017,11,28,1,30,10,53117,635.0,0.0,0.0,1148.0,4136.0,16636.0,-307.0,83.0,135.0
85,2017,11,28,1,30,10,53726,639.0,0.0,0.0,1144.0,4108.0,16576.0,-332.0,47.0,131.0
86,2017,11,28,1,30,11,54329,667.0,0.0,0.0,1184.0,4132.0,16656.0,-355.0,48.0,122.0
87,2017,11,28,1,30,12,54941,798.0,0.0,0.0,1176.0,4220.0,16576.0,-337.0,64.0,110.0
88,2017,11,28,1,30,12,55543,833.0,0.0,0.0,1128.0,4288.0,16684.0,-378.0,49.0,157.0
89,2017,11,28,1,30,13,56148,865.0,0.0,0.0,1020.0,3964.0,16700.0,-324.0,25.0,130.0
90,2017,11,28,1,30,13,56759,844.0,0.0,0.0,1152.0,4248.0,16776.0,-87.0,61.0,148.0
91,2017,11,28,1,30,14,57366,864.0,0.0,0.0,1420.0,4204.0,16616.0,-267.0,-7.0,116.0
92,2017,11,28,1,30,15,57976,864.0,0.0,0.0,1684.0,4056.0,16276.0,-319.0,-149.0,196.0
93,2017,11,28,1,30,15,58587,869.0,0.0,0.0,1656.0,4200.0,16636.0,-354.0,89.0,120.0
94,2017,11,28,1,30,16,59194,879.0,0.0,0.0,1584.0,4256.0,16712.0,-376.0,75.0,128.0
95,2017,11,28,1,30,16,59796,760.0,0.0,0.0,1616.0,4188.0,16668.0,-368.0,81.0,120.0
96,2017,11,28,1,30,17,60399,674.0,0.0,0.0,1592.0,4260.0,16524.0,-350.0,63.0,132.0
