ID,Year,Month,Day,Hour,Minute,Second,Millisecond,Brightness,Temperature,Humidity,x Accel,y Accel,z Accel,x Gyro,y Gyro,z Gyro
46,2017,11,22,0,11,58,31148,932.0,17.2,37.5,-144.0,9964.0,-15116.0,-378.0,56.0,82.0
47,2017,11,22,0,11,59,31753,932.0,17.2,37.5,-248.0,10092.0,-15116.0,-355.0,41.0,47.0
48,2017,11,22,0,11,59,32362,932.0,17.2,37.5,-176.0,10004.0,-15152.0,-383.0,74.0,56.0
49,2017,11,22,0,12,0,32972,934.0,17.2,37.5,-220.0,9988.0,-15068.0,-378.0,93.0,60.0
50,2017,11,22,0,12,1,33583,931.0,17.2,37.5,-44.0,10068.0,-15208.0,-353.0,68.0,9.0
51,2017,11,22,0,12,1,34193,928.0,17.2,37.5,-156.0,9996.0,-15132.0,-370.0,79.0,64.0
52,2017,11,22,0,12,2,34801,927.0,17.2,37.5,-104.0,10068.0,-15032.0,-360.0,74.0,57.0
53,2017,11,22,0,12,2,35412,926.0,17.2,37.5,-188.0,10084.0,-15032.0,-349.0,89.0,65.0
54,2017,11,22,0,12,3,36022,926.0,17.2,37.5,-200.0,10104.0,-15160.0,-358.0,70.0,76.0
55,2017,11,22,0,12,4,36631,927.0,17.2,37.4,-220.0,10108.0,-15144.0,-388.0,75.0,66.0
56,2017,11,22,0,12,4,37239,926.0,17.2,37.4,-188.0,10112.0,-15012.0,-404.0,78.0,18.0
57,2017,11,22,0,12,5,37848,926.0,17.2,37.4,-192.0,10120.0,-15088.0,-362.0,79.0,72.0
58,2017,11,22,0,12,6,38457,926.0,17.2,37.4,-200.0,10364.0,-15000.0,-343.0,49.0,65.0
59,2017,11,22,0,12,6,39067,926.0,17.2,37.4,-200.0,10216.0,-15192.0,-347.0,73.0,76.0
60,2017,11,22,0,12,7,39677,926.0,17.2,37.4,-196.0,10176.0,-15036.0,-379.0,68.0,59.0
61,2017,11,22,0,12,7,40285,926.0,17.2,37.4,-212.0,10204.0,-15168.0,-365.0,68.0,77.0
62,2017,11,22,0,12,8,40896,925.0,17.2,37.4,-220.0,10244.0,-15044.0,-354.0,85.0,88.0
63,2017,11,22,0,12,9,41502,926.0,17.2,37.4,-256.0,10156.0,-15052.0,-339.0,67.0,75.0
64,2017,11,22,0,12,9,42106,926.0,17.2,37.4,-244.0,10220.0,-15012.0,-345.0,68.0,78.0
65,2017,11,22,0,12,10,42714,926.0,17.2,37.4,-212.0,10160.0,-14992.0,-364.0,62.0,68.0
66,2017,11,22,0,12,10,43320,926.0,17.2,37.4,-148.0,10116.0,-15008.0,-364.0,64.0,76.0
67,2017,11,22,0,12,11,43923,926.0,17.2,37.4,-268.0,10196.0,-15072.0,-357.0,73.0,69.0
68,2017,11,22,0,12,12,44527,925.0,17.2,37.4,-288.0,10232.0,-15064.0,-383.0,60.0,58.0
