ID,Year,Month,Day,Hour,Minute,Second,Millisecond,Brightness,Temperature,Humidity,x Accel,y Accel,z Accel,x Gyro,y Gyro,z Gyro
88,2017,11,22,22,58,45,55466,761.0,18.7,34.5,3432.0,5476.0,-16476.0,-353.0,67.0,61.0
89,2017,11,22,22,58,46,56074,761.0,18.7,34.5,3436.0,5476.0,-16232.0,-346.0,54.0,79.0
90,2017,11,22,22,58,47,56679,761.0,18.7,34.6,3492.0,5536.0,-16456.0,-352.0,87.0,81.0
91,2017,11,22,22,58,47,57286,761.0,18.7,34.6,3580.0,5456.0,-16428.0,-324.0,35.0,74.0
92,2017,11,22,22,58,48,57894,761.0,18.7,34.6,3552.0,5416.0,-16316.0,-362.0,75.0,72.0
93,2017,11,22,22,58,49,58502,762.0,18.7,34.6,3500.0,5472.0,-16348.0,-357.0,100.0,54.0
94,2017,11,22,22,58,49,59107,763.0,18.7,34.6,3492.0,5480.0,-16392.0,-341.0,60.0,65.0
95,2017,11,22,22,58,50,59717,763.0,18.7,34.6,3624.0,5344.0,-16224.0,-378.0,101.0,56.0
96,2017,11,22,22,58,50,60323,763.0,18.7,34.6,3476.0,5520.0,-16440.0,-368.0,77.0,74.0
97,2017,11,22,22,58,51,60929,762.0,18.7,34.6,3556.0,5520.0,-16420.0,-356.0,73.0,77.0
98,2017,11,22,22,58,52,61534,902.0,18.7,34.6,3508.0,5436.0,-16432.0,-380.0,69.0,70.0
99,2017,11,22,22,58,52,62141,951.0,18.7,34.6,3456.0,5500.0,-16368.0,-368.0,56.0,46.0
0,2017,11,22,22,58,53,62758,959.0,18.7,34.6,3552.0,5432.0,-16516.0,-342.0,82.0,72.0
1,2017,11,22,22,58,53,63362,964.0,18.7,34.6,3576.0,5424.0,-16348.0,-349.0,85.0,67.0
2,2017,11,22,22,58,54,63964,958.0,18.7,34.6,3520.0,5468.0,-16472.0,-365.0,63.0,70.0
3,2017,11,22,22,58,55,64612,930.0,18.7,34.6,3508.0,5436.0,-16396.0,-412.0,84.0,63.0
4,2017,11,22,22,58,55,65220,909.0,18.7,34.6,3444.0,5488.0,-16356.0,-353.0,79.0,75.0
5,2017,11,22,22,58,56,65828,911.0,18.7,34.6,3452.0,5372.0,-16380.0,-369.0,64.0,58.0
6,2017,11,22,22,58,56,66435,940.0,18.7,34.6,3548.0,5564.0,-16528.0,-362.0,53.0,52.0
7,2017,11,22,22,58,57,67042,937.0,18.7,34.6,3508.0,5372.0,-16336.0,-370.0,68.0,72.0
8,2017,11,22,22,58,58,67648,936.0,18.7,34.6,3504.0,5528.0,-16424.0,-360.0,84.0,84.0
9,2017,11,22,22,58,58,68253,942.0,18.7,34.6,3484.0,5528.0,-16348.0,-358.0,68.0,80.0
10,2017,11,22,22,58,59,68862,939.0,18.7,34.6,3416.0,5464.0,-16496.0,-374.0,82.0,79.0
11,2017,11,22,22,58,59,69466,930.0,18.7,34.6,3516.0,5460.0,-16260.0,-353.0,69.0,57.0
12,2017,11,22,22,59,0,70073,928.0,18.7,34.6,3496.0,5520.0,-16440.0,-349.0,79.0,59.0
13,2017,11,22,22,59,1,70681,929.0,18.7,34.6,3460.0,5524.0,-16536.0,-381.0,74.0,48.0
14,2017,11,22,22,59,1,71291,929.0,18.7,34.6,3664.0,5480.0,-16036.0,-151.0,131.0,27.0
15,2017,11,22,22,59,2,71897,928.0,18.7,34.6,3536.0,5468.0,-16380.0,-365.0,50.0,79.0
16,2017,11,22,22,59,3,72500,927.0,18.7,34.6,3412.0,5500.0,-16524.0,-342.0,74.0,40.0
17,2017,11,22,22,59,3,73145,927.0,18.7,34.6,3448.0,5512.0,-16324.0,-342.0,74.0,82.0
18,2017,11,22,22,59,4,73753,927.0,18.7,34.6,3420.0,5536.0,-16480.0,-362.0,59.0,70.0
19,2017,11,22,22,59,4,74358,926.0,18.7,34.6,3496.0,5480.0,-16360.0,-355.0,76.0,60.0
20,2017,11,22,22,59,5,74964,927.0,18.7,34.6,3452.0,5568.0,-16348.0,-365.0,55.0,77.0
21,2017,11,22,22,59,6,75568,926.0,18.7,34.6,3496.0,5432.0,-16464.0,-361.0,56.0,73.0
22,2017,11,22,22,59,6,76176,927.0,18.7,34.6,3552.0,5460.0,-16512.0,-366.0,82.0,58.0
23,2017,11,22,22,59,7,76785,927.0,18.7,34.6,3568.0,5408.0,-16396.0,-359.0,80.0,45.0
24,2017,11,22,22,59,7,77394,927.0,18.7,34.6,3464.0,5440.0,-16428.0,-353.0,68.0,81.0
25,2017,11,22,22,59,8,78002,927.0,18.7,34.6,3400.0,5516.0,-16368.0,-354.0,80.0,63.0
26,2017,11,22,22,59,9,78615,927.0,18.7,34.6,3524.0,5484.0,-16432.0,-362.0,79.0,76.0
27,2017,11,22,22,59,9,79218,927.0,18.7,34.6,3468.0,5456.0,-16328.0,-365.0,53.0,68.0
28,2017,11,22,22,59,10,79826,927.0,18.7,34.6,3500.0,5424.0,-16472.0,-353.0,52.0,76.0
29,2017,11,22,22,59,10,80431,927.0,18.7,34.6,3452.0,5520.0,-16400.0,-386.0,65.0,58.0
30,2017,11,22,22,59,11,81038,927.0,18.7,34.6,3588.0,5556.0,-16344.0,-354.0,59.0,73.0
31,2017,11,22,22,59,12,81646,927.0,18.7,34.6,3500.0,5420.0,-16392.0,-378.0,70.0,66.0
32,2017,11,22,22,59,12,82256,927.0,18.7,34.6,3604.0,5516.0,-16352.0,-354.0,89.0,86.0
33,2017,11,22,22,59,13,82859,927.0,18.6,34.5,3392.0,5540.0,-16336.0,-368.0,76.0,64.0
34,2017,11,22,22,59,13,83467,927.0,18.7,34.6,3480.0,5592.0,-16312.0,-347.0,73.0,58.0
35,2017,11,22,22,59,14,84076,927.0,18.7,34.6,3560.0,5520.0,-16452.0,-340.0,55.0,57.0
36,2017,11,22,22,59,15,84721,927.0,18.7,34.6,3580.0,5512.0,-16348.0,-376.0,67.0,74.0
37,2017,11,22,22,59,15,85328,927.0,18.7,34.6,3524.0,5520.0,-16384.0,-387.0,63.0,56.0
38,2017,11,22,22,59,16,85938,927.0,18.7,34.6,3468.0,5532.0,-16464.0,-358.0,77.0,54.0
39,2017,11,22,22,59,17,86541,928.0,18.7,34.6,3532.0,5604.0,-16564.0,-361.0,56.0,78.0
40,2017,11,22,22,59,17,87151,927.0,18.7,34.6,3520.0,5544.0,-16364.0,-358.0,61.0,50.0
41,2017,11,22,22,59,18,87761,927.0,18.7,34.6,3556.0,5436.0,-16504.0,-342.0,73.0,76.0
42,2017,11,22,22,59,18,88368,927.0,18.7,34.6,3480.0,5472.0,-16336.0,-360.0,73.0,69.0
43,2017,11,22,22,59,19,88975,928.0,18.7,34.6,3504.0,5532.0,-16364.0,-364.0,68.0,74.0
44,2017,11,22,22,59,20,89587,928.0,18.7,34.6,3472.0,5456.0,-16404.0,-339.0,68.0,62.0
45,2017,11,22,22,59,20,90190,927.0,18.7,34.6,3508.0,5404.0,-16404.0,-351.0,67.0,51.0
46,2017,11,22,22,59,21,90796,927.0,18.7,34.6,3608.0,5456.0,-16540.0,-347.0,67.0,66.0
47,2017,11,22,22,59,21,91400,927.0,18.7,34.6,3404.0,5516.0,-16436.0,-366.0,66.0,81.0
48,2017,11,22,22,59,22,92009,927.0,18.7,34.6,3492.0,5440.0,-16380.0,-351.0,48.0,66.0
49,2017,11,22,22,59,23,92621,927.0,18.7,34.6,3568.0,5484.0,-16484.0,-355.0,67.0,57.0
50,2017,11,22,22,59,23,93259,927.0,18.7,34.6,3480.0,5460.0,-16428.0,-364.0,64.0,67.0
51,2017,11,22,22,59,24,93877,927.0,18.7,34.6,3504.0,5448.0,-16392.0,-364.0,79.0,85.0
52,2017,11,22,22,59,24,94485,927.0,18.7,34.6,3468.0,5400.0,-16252.0,-355.0,85.0,66.0
53,2017,11,22,22,59,25,95090,927.0,18.7,34.6,3456.0,5516.0,-16460.0,-349.0,60.0,81.0
54,2017,11,22,22,59,26,95695,927.0,18.7,34.6,3464.0,5420.0,-16472.0,-351.0,79.0,81.0
55,2017,11,22,22,59,26,96299,927.0,18.7,34.6,3520.0,5540.0,-16464.0,-364.0,64.0,57.0
56,2017,11,22,22,59,27,96909,927.0,18.7,34.6,3552.0,5416.0,-16328.0,-371.0,59.0,61.0
57,2017,11,22,22,59,28,97518,927.0,18.6,34.5,3496.0,5476.0,-16452.0,-361.0,74.0,80.0
58,2017,11,22,22,59,28,98124,927.0,18.7,34.6,3456.0,5472.0,-16352.0,-335.0,70.0,68.0
59,2017,11,22,22,59,29,98731,927.0,18.6,34.5,3548.0,5508.0,-16384.0,-345.0,79.0,55.0
60,2017,11,22,22,59,29,99340,927.0,18.7,34.6,3548.0,5424.0,-16512.0,-365.0,72.0,63.0
61,2017,11,22,22,59,30,99950,927.0,18.7,34.6,3488.0,5476.0,-16644.0,-364.0,56.0,76.0
62,2017,11,22,22,59,31,100554,927.0,18.7,34.6,3436.0,5488.0,-16464.0,-401.0,76.0,58.0
63,2017,11,22,22,59,31,101160,927.0,18.7,34.6,3488.0,5492.0,-16368.0,-339.0,84.0,74.0
64,2017,11,22,22,59,32,101769,927.0,18.7,34.6,3416.0,5444.0,-16300.0,-380.0,59.0,59.0
65,2017,11,22,22,59,32,102376,927.0,18.7,34.6,3564.0,5480.0,-16440.0,-355.0,53.0,69.0
66,2017,11,22,22,59,33,102984,927.0,18.7,34.6,3564.0,5576.0,-16412.0,-339.0,82.0,61.0
67,2017,11,22,22,59,34,103588,927.0,18.7,34.6,3424.0,5424.0,-16492.0,-365.0,54.0,58.0
68,2017,11,22,22,59,34,104191,928.0,18.7,34.6,3492.0,5424.0,-16344.0,-363.0,75.0,94.0
69,2017,11,22,22,59,35,104801,928.0,18.7,34.6,3612.0,5464.0,-16428.0,-344.0,57.0,63.0
70,2017,11,22,22,59,35,105404,930.0,18.7,34.6,3512.0,5420.0,-16432.0,-360.0,80.0,64.0
71,2017,11,22,22,59,36,106012,934.0,18.7,34.6,3484.0,5396.0,-16424.0,-358.0,89.0,80.0
72,2017,11,22,22,59,37,106616,932.0,18.7,34.6,3528.0,5460.0,-16296.0,-354.0,54.0,55.0
73,2017,11,22,22,59,37,107220,933.0,18.7,34.6,3500.0,5388.0,-16244.0,-393.0,50.0,72.0
74,2017,11,22,22,59,38,107825,941.0,18.7,34.6,3648.0,5500.0,-16288.0,-355.0,40.0,83.0
75,2017,11,22,22,59,38,108431,947.0,18.7,34.6,3460.0,5492.0,-16388.0,-357.0,70.0,70.0
76,2017,11,22,22,59,39,109042,947.0,18.7,34.6,3576.0,5408.0,-16544.0,-341.0,65.0,57.0
77,2017,11,22,22,59,40,109652,948.0,18.7,34.6,3604.0,5444.0,-16484.0,-340.0,41.0,72.0
78,2017,11,22,22,59,40,110261,948.0,18.7,34.6,3552.0,5472.0,-16528.0,-358.0,75.0,55.0
79,2017,11,22,22,59,41,110868,948.0,18.6,34.5,3580.0,5516.0,-16528.0,-376.0,60.0,54.0
80,2017,11,22,22,59,41,111473,949.0,18.7,34.6,3516.0,5412.0,-16404.0,-356.0,81.0,56.0
81,2017,11,22,22,59,42,112085,949.0,18.7,34.6,3516.0,5480.0,-16352.0,-357.0,76.0,83.0
82,2017,11,22,22,59,43,112694,949.0,18.7,34.6,3524.0,5500.0,-16616.0,-351.0,76.0,75.0
83,2017,11,22,22,59,43,113303,949.0,18.7,34.6,3476.0,5408.0,-16304.0,-334.0,85.0,69.0
84,2017,11,22,22,59,44,113911,945.0,18.7,34.6,3588.0,5440.0,-16456.0,-359.0,59.0,69.0
85,2017,11,22,22,59,45,114522,941.0,18.7,34.6,3492.0,5500.0,-16420.0,-358.0,57.0,59.0
86,2017,11,22,22,59,45,115125,942.0,18.7,34.6,3536.0,5472.0,-16368.0,-363.0,91.0,71.0
87,2017,11,22,22,59,46,115734,939.0,18.7,34.6,3564.0,5480.0,-16476.0,-344.0,65.0,51.0
88,2017,11,22,22,59,46,116383,937.0,18.7,34.6,3508.0,5484.0,-16416.0,-349.0,31.0,85.0
89,2017,11,22,22,59,47,116989,936.0,18.7,34.6,3484.0,5484.0,-16436.0,-360.0,85.0,53.0
90,2017,11,22,22,59,48,117600,935.0,18.6,34.5,3452.0,5464.0,-16328.0,-376.0,83.0,68.0
91,2017,11,22,22,59,48,118208,935.0,18.7,34.6,3492.0,5576.0,-16444.0,-363.0,85.0,59.0
92,2017,11,22,22,59,49,118815,935.0,18.7,34.5,3496.0,5432.0,-16372.0,-353.0,81.0,63.0
93,2017,11,22,22,59,49,119418,935.0,18.7,34.5,3432.0,5468.0,-16408.0,-358.0,76.0,64.0
94,2017,11,22,22,59,50,120023,935.0,18.7,34.5,3428.0,5484.0,-16444.0,-356.0,66.0,67.0
95,2017,11,22,22,59,51,120627,934.0,18.7,34.5,3528.0,5524.0,-16496.0,-341.0,82.0,66.0
96,2017,11,22,22,59,51,121231,935.0,18.6,34.4,3444.0,5564.0,-16480.0,-359.0,71.0,56.0
97,2017,11,22,22,59,52,121841,934.0,18.7,34.5,3412.0,5520.0,-16372.0,-340.0,53.0,61.0
98,2017,11,22,22,59,52,122447,934.0,18.7,34.5,3512.0,5404.0,-16380.0,-338.0,81.0,54.0
99,2017,11,22,22,59,53,123056,935.0,18.7,34.5,3528.0,5492.0,-16324.0,-371.0,76.0,81.0
0,2017,11,22,22,59,54,123666,934.0,18.7,34.5,3500.0,5596.0,-16588.0,-367.0,79.0,75.0
1,2017,11,22,22,59,54,124274,935.0,18.7,34.5,3456.0,5568.0,-16456.0,-385.0,80.0,56.0
2,2017,11,22,22,59,55,124876,935.0,18.7,34.5,3444.0,5504.0,-16384.0,-371.0,72.0,63.0
3,2017,11,22,22,59,55,125484,936.0,18.7,34.5,3500.0,5540.0,-16224.0,-360.0,61.0,50.0
4,2017,11,22,22,59,56,126090,936.0,18.7,34.5,3444.0,5448.0,-16380.0,-379.0,69.0,74.0
5,2017,11,22,22,59,57,126697,936.0,18.7,34.6,3416.0,5424.0,-16304.0,-344.0,61.0,52.0
6,2017,11,22,22,59,57,127304,936.0,18.6,34.4,3456.0,5500.0,-16436.0,-337.0,62.0,62.0
7,2017,11,22,22,59,58,127937,936.0,18.6,34.4,3576.0,5464.0,-16328.0,-354.0,80.0,75.0
8,2017,11,22,22,59,59,128544,935.0,18.7,34.5,3444.0,5524.0,-16348.0,-345.0,91.0,53.0
9,2017,11,22,22,59,59,129148,935.0,18.7,34.5,3544.0,5584.0,-16376.0,-328.0,63.0,57.0
10,2017,11,22,23,0,0,129755,935.0,18.7,34.5,3428.0,5500.0,-16460.0,-356.0,65.0,60.0
11,2017,11,22,23,0,0,130364,935.0,18.7,34.5,3412.0,5480.0,-16380.0,-356.0,81.0,64.0
12,2017,11,22,23,0,1,130974,935.0,18.7,34.5,3512.0,5520.0,-16472.0,-350.0,59.0,64.0
13,2017,11,22,23,0,2,131580,935.0,18.7,34.5,3520.0,5556.0,-16444.0,-350.0,72.0,68.0
14,2017,11,22,23,0,2,132187,942.0,18.7,34.5,3480.0,5436.0,-16448.0,-341.0,54.0,38.0
15,2017,11,22,23,0,3,132796,945.0,18.6,34.4,2560.0,5476.0,-16720.0,-200.0,263.0,124.0
16,2017,11,22,23,0,3,133403,946.0,18.7,34.5,3460.0,5460.0,-16244.0,-365.0,53.0,68.0
17,2017,11,22,23,0,4,134010,939.0,18.7,34.5,3468.0,5504.0,-16288.0,-353.0,78.0,76.0
18,2017,11,22,23,0,5,134619,933.0,18.7,34.5,3464.0,5504.0,-16516.0,-369.0,75.0,54.0
19,2017,11,22,23,0,5,135230,933.0,18.7,34.5,3448.0,5480.0,-16392.0,-363.0,90.0,59.0
20,2017,11,22,23,0,6,135836,935.0,18.7,34.5,3492.0,5448.0,-16568.0,-371.0,60.0,82.0
21,2017,11,22,23,0,6,136447,945.0,18.7,34.5,3456.0,5444.0,-16364.0,-343.0,77.0,30.0
22,2017,11,22,23,0,7,137059,947.0,18.7,34.6,3516.0,5576.0,-16464.0,-360.0,84.0,48.0
23,2017,11,22,23,0,8,137666,948.0,18.7,34.6,3476.0,5556.0,-16516.0,-354.0,72.0,73.0
24,2017,11,22,23,0,8,138273,947.0,18.7,34.6,3580.0,5484.0,-16340.0,-342.0,43.0,66.0
25,2017,11,22,23,0,9,138878,950.0,18.7,34.6,3512.0,5416.0,-16360.0,-352.0,88.0,87.0
26,2017,11,22,23,0,9,139486,950.0,18.7,34.6,3480.0,5464.0,-16472.0,-349.0,66.0,52.0
27,2017,11,22,23,0,10,140095,940.0,18.7,34.6,3484.0,5452.0,-16336.0,-342.0,49.0,77.0
28,2017,11,22,23,0,11,140703,936.0,18.7,34.6,3508.0,5440.0,-16404.0,-359.0,75.0,57.0
29,2017,11,22,23,0,11,141311,934.0,18.7,34.6,3432.0,5456.0,-16532.0,-344.0,65.0,50.0
30,2017,11,22,23,0,12,141918,932.0,18.7,34.6,3460.0,5488.0,-16520.0,-362.0,76.0,64.0
31,2017,11,22,23,0,13,142526,935.0,18.7,34.6,3584.0,5416.0,-16224.0,-360.0,63.0,82.0
32,2017,11,22,23,0,13,143133,602.0,18.7,34.6,3584.0,5488.0,-16364.0,-349.0,67.0,61.0
33,2017,11,22,23,0,14,143739,408.0,18.7,34.6,3448.0,5404.0,-16440.0,-385.0,38.0,78.0
