ID,Year,Month,Day,Hour,Minute,Second,Millisecond,Brightness,Temperature,Humidity,x Accel,y Accel,z Accel,x Gyro,y Gyro,z Gyro
92,2017,11,24,1,8,47,57914,696.0,17.6,40.6,2616.0,5708.0,-16456.0,-355.0,67.0,64.0
93,2017,11,24,1,8,47,58517,692.0,17.6,40.6,2504.0,5584.0,-16476.0,-348.0,57.0,58.0
94,2017,11,24,1,8,48,59123,690.0,17.6,40.6,2544.0,5636.0,-16572.0,-352.0,88.0,81.0
95,2017,11,24,1,8,48,59730,689.0,17.6,40.6,2368.0,5624.0,-16536.0,-343.0,76.0,55.0
96,2017,11,24,1,8,49,60337,688.0,17.6,40.6,2460.0,5588.0,-16588.0,-355.0,72.0,64.0
97,2017,11,24,1,8,50,60946,688.0,17.6,40.6,2684.0,5620.0,-16472.0,-349.0,85.0,66.0
98,2017,11,24,1,8,50,61556,688.0,17.6,40.6,2480.0,5676.0,-16712.0,-362.0,78.0,69.0
99,2017,11,24,1,8,51,62162,688.0,17.6,40.6,2556.0,5612.0,-16556.0,-366.0,69.0,68.0
0,2017,11,24,1,8,51,62850,688.0,17.6,40.6,2604.0,5720.0,-16648.0,-345.0,64.0,71.0
1,2017,11,24,1,8,52,63456,687.0,17.6,40.6,2620.0,5640.0,-16520.0,-359.0,91.0,75.0
2,2017,11,24,1,8,53,64062,688.0,17.6,40.6,2464.0,5516.0,-16516.0,-352.0,74.0,65.0
3,2017,11,24,1,8,53,64666,688.0,17.6,40.6,2584.0,5668.0,-16500.0,-350.0,72.0,66.0
4,2017,11,24,1,8,54,65273,688.0,17.6,40.6,2676.0,5584.0,-16668.0,-359.0,70.0,68.0
5,2017,11,24,1,8,54,65880,688.0,17.6,40.6,2608.0,5560.0,-16604.0,-357.0,60.0,70.0
6,2017,11,24,1,8,55,66492,687.0,17.6,40.6,2636.0,5592.0,-16544.0,-355.0,73.0,71.0
7,2017,11,24,1,8,56,67096,687.0,17.6,40.6,2496.0,5560.0,-16552.0,-365.0,70.0,56.0
8,2017,11,24,1,8,56,67702,687.0,17.6,40.6,2664.0,5684.0,-16668.0,-351.0,86.0,53.0
9,2017,11,24,1,8,57,68310,687.0,17.6,40.6,2532.0,5748.0,-16472.0,-360.0,71.0,63.0
10,2017,11,24,1,8,58,68919,884.0,17.6,40.6,2412.0,5580.0,-16668.0,-358.0,85.0,59.0
11,2017,11,24,1,8,58,69527,962.0,17.6,40.6,2548.0,5652.0,-16544.0,-366.0,82.0,53.0
12,2017,11,24,1,8,59,70135,966.0,17.6,40.6,2540.0,5624.0,-16524.0,-371.0,82.0,81.0
13,2017,11,24,1,8,59,70746,953.0,17.6,40.6,2708.0,5604.0,-16564.0,-367.0,80.0,60.0
14,2017,11,24,1,9,0,71356,945.0,17.6,40.6,2528.0,5580.0,-16504.0,-360.0,91.0,68.0
15,2017,11,24,1,9,1,71962,933.0,17.6,40.6,2616.0,5692.0,-16540.0,-351.0,62.0,60.0
16,2017,11,24,1,9,1,72567,934.0,17.6,40.6,2520.0,5572.0,-16504.0,-348.0,70.0,63.0
17,2017,11,24,1,9,2,73175,939.0,17.6,40.6,2580.0,5616.0,-16568.0,-335.0,95.0,64.0
18,2017,11,24,1,9,2,73784,956.0,17.6,40.6,2488.0,5728.0,-16520.0,-354.0,62.0,46.0
19,2017,11,24,1,9,3,74391,965.0,17.7,40.6,2540.0,5604.0,-16588.0,-354.0,77.0,49.0
20,2017,11,24,1,9,4,74998,972.0,17.6,40.5,2576.0,5668.0,-16716.0,-361.0,71.0,52.0
21,2017,11,24,1,9,4,75606,966.0,17.6,40.5,2356.0,6360.0,-17096.0,-272.0,247.0,-27.0
22,2017,11,24,1,9,5,76209,962.0,17.7,40.6,2996.0,5596.0,-16596.0,-385.0,195.0,35.0
23,2017,11,24,1,9,5,76818,964.0,17.7,40.6,2728.0,5656.0,-16124.0,-489.0,-12.0,92.0
24,2017,11,24,1,9,6,77427,950.0,17.6,40.5,2808.0,5840.0,-16476.0,-293.0,119.0,59.0
25,2017,11,24,1,9,7,78031,959.0,17.6,40.5,2952.0,5564.0,-16600.0,-146.0,267.0,97.0
26,2017,11,24,1,9,7,78640,959.0,17.6,40.5,2804.0,5872.0,-16368.0,-389.0,22.0,52.0
27,2017,11,24,1,9,8,79246,959.0,17.6,40.5,2768.0,5708.0,-16492.0,-400.0,57.0,81.0
28,2017,11,24,1,9,8,79852,966.0,17.6,40.4,2804.0,5696.0,-16600.0,-359.0,78.0,67.0
29,2017,11,24,1,9,9,80462,971.0,17.7,40.5,2900.0,5840.0,-16540.0,-447.0,19.0,109.0
30,2017,11,24,1,9,10,81070,971.0,17.6,40.5,2932.0,5872.0,-16444.0,-318.0,342.0,28.0
31,2017,11,24,1,9,10,81672,970.0,17.7,40.6,2748.0,5984.0,-16336.0,-331.0,71.0,112.0
32,2017,11,24,1,9,11,82278,969.0,17.7,40.6,2744.0,5768.0,-16428.0,-441.0,79.0,83.0
33,2017,11,24,1,9,12,82885,973.0,17.6,40.5,2844.0,5832.0,-16556.0,-320.0,141.0,58.0
34,2017,11,24,1,9,12,83495,974.0,17.6,40.5,3036.0,5628.0,-16552.0,-393.0,-41.0,48.0
35,2017,11,24,1,9,13,84101,974.0,17.7,40.6,3180.0,5744.0,-16476.0,-383.0,59.0,84.0
36,2017,11,24,1,9,13,84706,976.0,17.7,40.7,3272.0,5652.0,-16420.0,-387.0,39.0,79.0
37,2017,11,24,1,9,14,85309,975.0,17.7,40.7,3288.0,5700.0,-16588.0,-345.0,105.0,60.0
38,2017,11,24,1,9,15,85914,973.0,17.7,40.7,2980.0,5644.0,-16512.0,-352.0,103.0,78.0
39,2017,11,24,1,9,15,86523,970.0,17.7,40.7,3024.0,5628.0,-16472.0,-364.0,75.0,74.0
40,2017,11,24,1,9,16,87130,968.0,17.7,40.7,3112.0,5728.0,-16464.0,-381.0,19.0,77.0
41,2017,11,24,1,9,16,87737,974.0,17.7,40.7,2964.0,5688.0,-16456.0,-338.0,54.0,92.0
42,2017,11,24,1,9,17,88345,974.0,17.6,40.6,2700.0,5576.0,-16888.0,-452.0,-507.0,50.0
43,2017,11,24,1,9,18,88954,971.0,17.6,40.7,3012.0,5484.0,-16636.0,60.0,879.0,-152.0
44,2017,11,24,1,9,18,89563,969.0,17.7,40.7,3028.0,6160.0,-16140.0,-324.0,24.0,-9.0
45,2017,11,24,1,9,19,90170,971.0,17.6,40.6,2764.0,5260.0,-16676.0,257.0,632.0,-61.0
46,2017,11,24,1,9,19,90771,973.0,17.6,40.7,3384.0,5408.0,-16296.0,-203.0,100.0,232.0
47,2017,11,24,1,9,20,91382,969.0,17.7,40.8,3260.0,5092.0,-16428.0,-274.0,125.0,43.0
48,2017,11,24,1,9,21,91987,925.0,17.6,40.7,3236.0,5160.0,-16628.0,-80.0,-126.0,217.0
49,2017,11,24,1,9,21,92594,907.0,17.7,40.8,3140.0,4976.0,-16400.0,-518.0,388.0,-38.0
50,2017,11,24,1,9,22,93198,900.0,17.7,40.8,3160.0,4692.0,-16660.0,-383.0,75.0,76.0
51,2017,11,24,1,9,22,93805,902.0,17.7,40.8,3356.0,5148.0,-16496.0,-385.0,-133.0,111.0
52,2017,11,24,1,9,23,94413,885.0,17.6,40.7,3192.0,4796.0,-16456.0,-568.0,-146.0,76.0
53,2017,11,24,1,9,24,95022,889.0,17.6,40.7,2984.0,5112.0,-16260.0,-633.0,-160.0,59.0
54,2017,11,24,1,9,24,95633,887.0,17.7,40.8,3204.0,5448.0,-16568.0,-80.0,268.0,55.0
55,2017,11,24,1,9,25,96238,894.0,17.7,40.8,2572.0,5620.0,-16484.0,-1009.0,-251.0,-38.0
56,2017,11,24,1,9,25,96847,944.0,17.6,40.7,2752.0,5248.0,-16544.0,-431.0,650.0,-92.0
57,2017,11,24,1,9,26,97456,965.0,17.7,40.8,2756.0,5864.0,-16892.0,-593.0,91.0,120.0
58,2017,11,24,1,9,27,98063,971.0,17.6,40.7,2988.0,5528.0,-16500.0,-396.0,0.0,76.0
59,2017,11,24,1,9,27,98674,972.0,17.6,40.7,2904.0,5684.0,-16500.0,-382.0,39.0,68.0
60,2017,11,24,1,9,28,99284,972.0,17.6,40.7,2916.0,5600.0,-16536.0,-338.0,88.0,36.0
61,2017,11,24,1,9,29,99887,972.0,17.7,40.8,2872.0,5504.0,-16464.0,-310.0,206.0,66.0
62,2017,11,24,1,9,29,100498,973.0,17.6,40.7,2976.0,5548.0,-16448.0,-328.0,97.0,51.0
63,2017,11,24,1,9,30,101105,976.0,17.6,40.7,2956.0,5564.0,-16468.0,-431.0,28.0,60.0
64,2017,11,24,1,9,30,101709,978.0,17.6,40.7,3152.0,5640.0,-16532.0,-336.0,91.0,50.0
65,2017,11,24,1,9,31,102313,980.0,17.7,40.8,2876.0,5512.0,-16484.0,-350.0,100.0,69.0
66,2017,11,24,1,9,32,102919,981.0,17.7,40.8,2964.0,5616.0,-16476.0,-336.0,60.0,55.0
67,2017,11,24,1,9,32,103522,981.0,17.6,40.7,2952.0,5652.0,-16528.0,-337.0,91.0,84.0
68,2017,11,24,1,9,33,104126,982.0,17.6,40.8,3160.0,5652.0,-16528.0,-335.0,66.0,75.0
69,2017,11,24,1,9,33,104734,982.0,17.7,40.9,2992.0,5692.0,-16424.0,-368.0,58.0,67.0
70,2017,11,24,1,9,34,105359,982.0,17.7,40.9,2852.0,5536.0,-16484.0,-359.0,82.0,58.0
71,2017,11,24,1,9,35,105969,983.0,17.6,40.8,2932.0,5628.0,-16408.0,-358.0,47.0,61.0
72,2017,11,24,1,9,35,106575,982.0,17.7,40.9,2872.0,5528.0,-16300.0,-335.0,64.0,59.0
73,2017,11,24,1,9,36,107182,983.0,17.7,40.9,2936.0,5624.0,-16684.0,-359.0,56.0,63.0
74,2017,11,24,1,9,36,107793,983.0,17.7,40.9,2880.0,5576.0,-16284.0,-363.0,69.0,66.0
75,2017,11,24,1,9,37,108396,983.0,17.7,40.9,3140.0,5676.0,-16596.0,-338.0,80.0,78.0
76,2017,11,24,1,9,38,109001,982.0,17.7,40.9,3096.0,5604.0,-16564.0,-364.0,76.0,57.0
77,2017,11,24,1,9,38,109608,983.0,17.6,40.8,2868.0,5584.0,-16540.0,-362.0,99.0,55.0
78,2017,11,24,1,9,39,110213,983.0,17.7,40.9,2864.0,5664.0,-16464.0,-357.0,79.0,60.0
79,2017,11,24,1,9,39,110820,983.0,17.7,40.9,2840.0,5628.0,-16464.0,-338.0,65.0,72.0
80,2017,11,24,1,9,40,111429,983.0,17.7,40.9,3140.0,5640.0,-16556.0,-340.0,84.0,70.0
81,2017,11,24,1,9,41,112037,983.0,17.7,40.9,3128.0,5604.0,-16452.0,-369.0,71.0,68.0
82,2017,11,24,1,9,41,112646,983.0,17.7,40.9,3100.0,5592.0,-16608.0,-379.0,74.0,60.0
83,2017,11,24,1,9,42,113254,983.0,17.7,40.9,2956.0,5620.0,-16424.0,-364.0,90.0,74.0
84,2017,11,24,1,9,42,113864,983.0,17.7,40.9,2896.0,5664.0,-16504.0,-390.0,46.0,85.0
85,2017,11,24,1,9,43,114473,983.0,17.7,40.9,2848.0,5616.0,-16544.0,-367.0,80.0,66.0
86,2017,11,24,1,9,44,115080,983.0,17.7,40.9,3100.0,5628.0,-16428.0,-356.0,80.0,64.0
87,2017,11,24,1,9,44,115689,983.0,17.7,41.0,2928.0,5676.0,-16684.0,-352.0,92.0,67.0
88,2017,11,24,1,9,45,116297,983.0,17.7,40.9,2916.0,5576.0,-16492.0,-362.0,88.0,67.0
89,2017,11,24,1,9,46,116903,983.0,17.7,40.9,3124.0,5704.0,-16416.0,-349.0,68.0,82.0
90,2017,11,24,1,9,46,117515,983.0,17.7,40.9,2956.0,5692.0,-16464.0,-382.0,86.0,62.0
91,2017,11,24,1,9,47,118123,983.0,17.7,40.9,3080.0,5696.0,-16508.0,-355.0,68.0,76.0
92,2017,11,24,1,9,47,118733,982.0,17.7,41.0,3004.0,5652.0,-16560.0,-358.0,80.0,49.0
93,2017,11,24,1,9,48,119338,983.0,17.7,41.0,3004.0,5608.0,-16536.0,-363.0,87.0,68.0
94,2017,11,24,1,9,49,119946,983.0,17.7,41.0,3008.0,5588.0,-16636.0,-361.0,83.0,53.0
95,2017,11,24,1,9,49,120551,983.0,17.7,41.0,2968.0,5688.0,-16416.0,-351.0,83.0,60.0
96,2017,11,24,1,9,50,121158,983.0,17.7,41.0,2860.0,5568.0,-16624.0,-358.0,67.0,95.0
97,2017,11,24,1,9,50,121763,983.0,17.7,41.0,2976.0,5576.0,-16388.0,-342.0,67.0,55.0
98,2017,11,24,1,9,51,122371,983.0,17.7,41.0,3108.0,5672.0,-16516.0,-353.0,64.0,53.0
99,2017,11,24,1,9,52,122980,983.0,17.7,41.0,2968.0,5684.0,-16400.0,-349.0,75.0,75.0
0,2017,11,24,1,9,52,123594,983.0,17.7,41.0,2960.0,5572.0,-16572.0,-349.0,61.0,60.0
1,2017,11,24,1,9,53,124197,983.0,17.7,41.0,3104.0,5680.0,-16564.0,-351.0,74.0,54.0
2,2017,11,24,1,9,53,124804,983.0,17.7,41.0,2908.0,5552.0,-16484.0,-382.0,62.0,65.0
3,2017,11,24,1,9,54,125411,983.0,17.7,41.0,2976.0,5580.0,-16552.0,-344.0,69.0,63.0
4,2017,11,24,1,9,55,126021,983.0,17.7,41.0,2820.0,5580.0,-16556.0,-374.0,52.0,76.0
5,2017,11,24,1,9,55,126628,982.0,17.7,41.0,2872.0,5540.0,-16436.0,-359.0,56.0,61.0
6,2017,11,24,1,9,56,127238,982.0,17.7,41.0,2908.0,5700.0,-16468.0,-375.0,84.0,55.0
7,2017,11,24,1,9,56,127842,983.0,17.7,41.0,2964.0,5760.0,-16372.0,-365.0,55.0,62.0
8,2017,11,24,1,9,57,128448,983.0,17.7,41.0,3020.0,5596.0,-16492.0,-354.0,66.0,64.0
9,2017,11,24,1,9,58,129056,983.0,17.7,41.0,2956.0,5652.0,-16592.0,-334.0,68.0,57.0
10,2017,11,24,1,9,58,129665,983.0,17.7,41.0,3076.0,5732.0,-16540.0,-363.0,64.0,59.0
11,2017,11,24,1,9,59,130274,983.0,17.7,41.0,3028.0,5524.0,-16436.0,-340.0,73.0,59.0
12,2017,11,24,1,10,0,130886,983.0,17.7,41.0,2832.0,5664.0,-16372.0,-350.0,74.0,48.0
13,2017,11,24,1,10,0,131491,983.0,17.7,41.0,2940.0,5620.0,-16492.0,-349.0,60.0,73.0
14,2017,11,24,1,10,1,132099,982.0,17.7,41.0,2904.0,5596.0,-16692.0,-366.0,49.0,56.0
15,2017,11,24,1,10,1,132708,983.0,17.7,41.0,2956.0,5616.0,-16520.0,-339.0,72.0,82.0
16,2017,11,24,1,10,2,133314,983.0,17.7,41.0,3056.0,5724.0,-16424.0,-338.0,92.0,61.0
17,2017,11,24,1,10,3,133922,983.0,17.7,41.0,2912.0,5532.0,-16500.0,-350.0,103.0,53.0
18,2017,11,24,1,10,3,134532,982.0,17.7,41.0,3036.0,5568.0,-16564.0,-378.0,78.0,60.0
19,2017,11,24,1,10,4,135139,982.0,17.7,41.0,3100.0,5528.0,-16388.0,-357.0,86.0,67.0
20,2017,11,24,1,10,4,135746,983.0,17.7,41.0,2964.0,5712.0,-16552.0,-367.0,69.0,57.0
21,2017,11,24,1,10,5,136354,982.0,17.7,41.0,3004.0,5596.0,-16540.0,-368.0,75.0,85.0
22,2017,11,24,1,10,6,136964,983.0,17.7,41.0,2820.0,5540.0,-16496.0,-376.0,84.0,61.0
23,2017,11,24,1,10,6,137575,983.0,17.7,41.0,2896.0,5500.0,-16448.0,-364.0,99.0,61.0
24,2017,11,24,1,10,7,138184,983.0,17.7,41.0,2896.0,5652.0,-16712.0,-375.0,83.0,72.0
25,2017,11,24,1,10,7,138788,982.0,17.7,41.0,3032.0,5512.0,-16456.0,-374.0,69.0,69.0
26,2017,11,24,1,10,8,139395,982.0,17.7,41.0,2852.0,5592.0,-16536.0,-344.0,66.0,60.0
27,2017,11,24,1,10,9,140001,983.0,17.7,41.0,3072.0,5640.0,-16492.0,-375.0,52.0,90.0
28,2017,11,24,1,10,9,140605,984.0,17.7,41.0,3108.0,5460.0,-16836.0,-431.0,-30.0,76.0
29,2017,11,24,1,10,10,141208,982.0,17.7,41.0,2876.0,5476.0,-16700.0,-348.0,80.0,79.0
30,2017,11,24,1,10,10,141816,981.0,17.7,41.0,2912.0,5304.0,-16540.0,-388.0,84.0,42.0
31,2017,11,24,1,10,11,142419,980.0,17.7,41.0,2804.0,5568.0,-16472.0,-375.0,13.0,46.0
32,2017,11,24,1,10,12,143026,982.0,17.7,41.0,2888.0,5520.0,-16460.0,-366.0,69.0,66.0
33,2017,11,24,1,10,12,143632,981.0,17.7,41.0,2848.0,5556.0,-16456.0,-324.0,131.0,45.0
